id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3577559,1,30-06-16 16:02,1,-74,40.72149277,-73.98639679,40.72631836,N
id1245552,2,30-06-16 16:02,1,-73.98159027,40.7325592,-73.96967316,40.76171875,N
id1945785,2,30-06-16 16:02,1,-73.98010254,40.78751755,-73.97145081,40.80023575,N
id0584318,2,30-06-16 16:01,1,-73.98088837,40.76319885,-73.97328186,40.76435089,N
id3302709,1,30-06-16 16:01,1,-73.97102356,40.7551651,-73.87089539,40.77423096,N
id3534070,1,30-06-16 16:01,1,-73.8709259,40.77384567,-74.17710876,40.66236115,N
id3286978,1,30-06-16 16:00,1,-73.96613312,40.76204681,-73.97882843,40.78165436,N
id2014443,1,30-06-16 16:00,1,-73.7898407,40.64611816,-73.9803772,40.78753281,N
id3889828,1,30-06-16 16:00,1,-73.99347687,40.7420311,-73.97286224,40.78043747,N
id1051889,2,30-06-16 15:59,6,-73.99401093,40.74330521,-73.9802475,40.77207565,N
id3849351,1,30-06-16 15:59,1,-73.97570038,40.74507523,-73.98243713,40.75853348,N
id3970145,1,30-06-16 15:59,1,-73.9980545,40.74096298,-73.99712372,40.72440338,N
id2325590,2,30-06-16 15:59,1,-73.99347687,40.73320007,-73.99492645,40.74008942,N
id1499220,2,30-06-16 15:59,1,-73.99617767,40.72409058,-73.98474121,40.74752045,N
id3113310,2,30-06-16 15:58,2,-73.99362183,40.73683167,-73.97873688,40.76348877,N
id0829003,2,30-06-16 15:58,2,-74.00041199,40.72728348,-74.00791931,40.73559952,N
id3794745,1,30-06-16 15:58,4,-73.96994019,40.76869583,-73.97100067,40.79863739,N
id0384092,2,30-06-16 15:58,2,-73.9697876,40.79710007,-73.95388794,40.78770065,N
id1072415,1,30-06-16 15:57,1,-74.00592804,40.73580551,-73.9752655,40.7290535,N
id0617238,1,30-06-16 15:57,1,-73.95302582,40.78305054,-73.97776031,40.77707291,N
